CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
726,0,1,47.817274611663784,4,79761.41235898016,2,1.0,0.5352527346293091,35906.311023889895
749,1,1,50.608883601419386,5,111457.59188107109,1,1.0,0.0,26700.144107199743
632,1,0,49.12245518302571,1,116681.8871580236,1,0.6608354674749662,1.0,23600.74632345158
750,2,0,49.778303663901795,4,126467.17775532958,1,1.0,0.0,195654.13226873506
691,2,0,46.92152935703588,7,154602.38103602003,1,0.7214320467943406,1.0,136939.4319620353
751,1,1,43.4011220512747,8,100895.91169721469,1,0.22841113553218606,0.0,88678.20706749518
714,1,0,37.9174136519666,3,116290.99044823076,1,0.0,0.0,191036.93274162072
625,2,0,40.36774086959994,4,115729.86002811388,1,1.0,0.8119814906857101,117724.79269587206
610,0,1,24.07090758434204,6,0.0,1,1.0,1.0,55760.37952738507
572,0,0,49.38311938537891,7,94326.07841187075,1,0.0,1.0,22121.47681273221
691,1,0,40.513213123891134,3,80136.2173778742,1,1.0,0.0,165457.18842600333
640,0,0,46.23639219662623,2,74298.06658201016,1,1.0,0.0,42043.31729753688
846,2,0,45.3060561524374,5,127282.83731514355,1,1.0,0.983891781450663,192690.331095323
664,0,0,48.2238563814202,1,0.0,1,1.0,1.0,177450.25170661585
625,0,1,39.623150469320436,5,81321.92738238774,1,1.0,0.0,72948.13727932693
589,0,0,57.40977755669855,1,0.0,1,0.8864126826213251,0.8864126826213251,126135.13493111297
695,1,0,46.26779139662909,6,142923.67343162972,1,0.0,0.0,186686.4902817589
785,1,0,33.49528002136175,0,122315.17805823707,1,0.035377144382982006,0.035377144382982006,34680.89537898663
544,0,1,39.03689015330831,5,0.0,2,0.490777461672922,0.490777461672922,55950.48805397003
705,0,0,45.84177168968159,6,0.0,1,1.0,0.37244397612935354,28442.250348401463
647,0,0,47.4149566134145,7,55898.93120611326,1,0.3563864785230282,0.0,89547.08711341543
616,0,0,50.940926569858874,5,0.0,1,0.6765122383568539,0.3234877616431461,13476.543932507971
767,1,0,44.76853228084992,0,139779.90067772046,1,0.023146771915008357,0.023146771915008357,171014.69601036413
615,0,0,49.00133462270409,5,103935.36120584991,1,0.5003336556760224,1.0,166024.68940960147
601,0,0,57.516390993248336,4,0.0,1,0.0,1.0,194684.05596594219
673,0,0,44.209630166535725,3,148319.18360115626,1,1.0,0.842169273818877,45029.03830131875
617,0,0,40.006491996486034,3,0.0,2,1.0,0.0,41313.14806806417
703,0,1,40.595233705956964,3,0.0,1,0.5073256696889971,0.49267433031100294,121630.69541612286
741,2,0,43.03396382096944,4,102092.62599262652,2,1.0,0.0,16104.653916183785
553,0,0,48.44072672706878,1,109217.06316734482,1,0.853091090977073,0.0,88654.50864190428
743,0,0,41.03055255726089,9,0.0,1,0.5521608269710124,0.5521608269710124,14268.847739702014
599,1,0,35.0,8,109632.73964897875,1,1.0,0.0,128013.20070464167
723,1,0,48.23201553556068,4,161485.54526294788,1,1.0,0.0,9355.23045472513
587,2,0,23.063120922074116,1,117313.33475035668,1,0.21879435157672256,0.21879435157672256,114107.210765759
609,1,1,38.21934964064577,3,95098.40496662997,1,0.0,0.521934964064577,198435.30094615777
666,0,0,39.04847725230968,2,0.0,1,0.0,0.0,162950.87409802922
705,0,0,45.33322677318857,5,179936.20698180154,1,1.0,0.0,9948.934805392972
675,0,0,43.34122009261347,5,0.0,2,1.0,0.39465637205576953,194441.95901125477
515,2,0,44.12917950408571,7,120750.31732153583,2,1.0,0.9129179504085714,39435.51901026639
558,0,0,43.40172417319511,9,0.0,1,1.0,0.0,149627.46978355333
757,0,0,54.07538155858264,1,52790.68670422755,1,1.0,0.0,83357.9015137323
718,0,0,32.177175095954965,5,0.0,1,1.0,0.0,134625.42698418797
640,2,0,46.827108493653206,0,126294.33573773161,1,1.0,1.0,38992.74055627737
553,2,0,38.202856475217565,7,144461.65971486346,1,1.0,0.0,89792.39598460824
608,0,0,42.17360397284121,3,71568.95047706837,1,1.0,0.0,167708.56580133742
597,2,0,58.94440495397954,4,105977.75223942046,1,1.0,0.5404004503617764,91633.45856439513
601,0,0,37.15824487055477,2,147399.70211804495,1,1.0,0.0,96467.92039281798
699,2,0,35.3356096679146,6,150537.09380239883,1,0.6273170783579646,0.0,63222.77660393398
607,0,0,45.537210383858984,1,168641.51461385685,2,0.0,0.0,136667.07624685834
619,1,0,54.45635634086968,7,131191.90434148908,1,0.031979038772371626,1.0,75714.28671023277
553,0,0,45.48526225691547,2,106672.62847603644,3,1.0,0.0,60805.157006014706
643,2,0,35.54688910549386,1,163541.0008789389,3,1.0,0.8632777236265342,30467.79694913805
707,0,0,48.666779358693866,4,120695.11228793448,2,0.5833051603265332,0.0,54673.99271534737
509,1,1,52.749893606482914,4,65272.66399408872,1,1.0,0.6145789002701214,77339.32593616057
643,2,1,37.67123555360192,2,121248.2214381034,1,0.4657528892796169,0.4657528892796169,25545.748369797093
571,0,0,46.687178533852695,6,0.0,1,0.1580693255207467,0.0,62171.16912356701
573,1,0,54.166844030366,6,127689.58633304694,1,1.0,0.0,140315.73810166298
587,2,1,45.32287654640001,4,142136.44904718408,1,1.0,0.06155667759999928,48349.402694312266
671,2,0,48.79748254245139,5,156304.27731053534,2,0.34458430319714495,1.0,119995.72943891138
545,2,0,52.87602053081213,4,114411.04389712804,1,1.0,0.0,180566.16361442476
586,1,0,46.840869868111355,8,145204.6631799001,1,1.0,0.0,32508.235780864732
658,0,0,45.333088579289935,3,55445.31914071894,1,1.0,0.333363927588758,158822.12659358062
685,0,0,54.98578644141638,7,0.0,1,1.0,0.0,89511.04649633904
540,2,0,42.43371970096935,8,117836.46471754403,2,1.0,0.0,119491.83617123598
688,2,0,41.613816027629554,5,168286.7636027892,2,1.0,0.0,19684.17264491448
759,0,0,43.66673383849241,5,165431.23302651852,1,1.0,0.0,154292.5139887724
604,2,0,41.35230235437676,0,130641.56987469923,1,0.6476976456232401,0.35230235437675994,26793.40070508162
730,0,0,31.59789545615956,6,131530.1269117984,2,0.7010522719202197,0.7010522719202197,54338.59331020134
737,2,0,40.91877352217953,5,106241.2908410971,1,1.0,0.44017521111721003,135782.39620588341
567,0,0,42.14221621973045,5,0.0,1,1.0,0.0,180693.51165221972
558,2,0,39.826670379865426,3,135083.0432767746,1,1.0,0.08266703798654229,31725.344170874432
691,2,0,37.24298245910758,6,132382.44839263172,1,1.0,0.8738304098512633,7621.722205223463
527,1,0,46.29788272479022,5,156053.18741514705,1,1.0,0.0,74055.99448926277
661,0,1,51.77641691353579,2,69339.39847030478,1,1.0,1.0,113950.39904353123
600,0,0,43.17843595819419,2,0.0,1,1.0,0.0,49712.62490491606
746,1,0,57.04215979475794,1,168779.64112721986,1,0.3473865982526465,0.0,157112.58057062724
829,2,0,37.18389638334767,9,122622.55470121607,1,0.06129879444922359,0.9387012055507764,199639.92158040247
629,0,0,45.88369061093363,3,122519.22369575751,1,0.5255793740622418,0.5255793740622418,47640.88430855409
563,0,1,49.41613030973761,1,41543.89057077462,1,1.0,0.5033547876104956,182992.3141158786
571,0,0,59.53997242036681,8,71223.59778675971,1,0.1441678158180495,0.1441678158180495,79934.80327023195
664,0,1,47.043268425628895,9,0.0,1,1.0,0.0,140219.49334827843
613,2,0,48.18469504649262,6,110397.75216788374,1,1.0,0.559234752324631,41475.90620613165
705,0,0,39.972795703048696,4,203758.9987563636,1,1.0,0.0,180025.44658043742
656,0,0,49.200722952521645,5,0.0,1,0.0,0.0,172291.4683036006
586,1,0,39.97718432485894,3,160373.5844508922,1,0.6079577026836093,0.0,5260.041869193341
608,2,0,66.06664897935968,4,86614.26985443626,2,0.10476253645144007,0.0,192609.56319505066
648,0,0,36.54926611431757,2,0.0,1,0.5457721761931308,1.0,100961.8597250036
754,2,0,33.0,8,130016.2389648068,1,0.2387658940039733,0.2387658940039733,54632.428984911574
584,1,0,43.151046410001356,5,98724.0608931139,2,1.0,0.0,154035.99833501747
612,2,0,57.6783916973508,2,118116.51938986195,1,0.21608041513246012,1.0,24413.344852983904
786,0,0,42.71433999512966,6,0.0,1,0.17582000037464152,1.0,52724.82765545821
536,1,0,49.93473393569434,0,81355.01363619315,1,0.2763905622420486,0.7236094377579514,43655.09034940998
622,2,0,51.494149012580465,3,113443.33606325848,2,1.0,1.0,106073.56514498143
530,0,0,33.19254124842571,7,0.0,1,1.0,0.0,98467.10145139188
564,2,0,44.931606010781785,1,100785.50405441235,1,0.5479562234201983,0.0,133751.9914230551
639,0,0,30.69783744064838,7,128464.83919646376,1,1.0,1.0,153236.32278226575
581,0,0,46.82435498761081,2,0.0,1,1.0,0.0,114756.0886615324
511,2,0,31.730835862992695,8,112407.1336813268,1,0.283645517125913,0.716354482874087,197403.15876137445
557,2,0,32.81239251357094,4,136070.15932670032,1,0.2242583831512317,0.0,113336.89734712239
748,1,1,49.181216508539876,5,116046.3522954766,1,0.9015652909550103,0.0,156710.28848783532
639,2,1,56.0,0,148781.3664849147,1,1.0,0.0,46821.33544901069
548,0,0,69.07879673102849,4,0.0,1,0.5601718955673585,0.0,130828.05086201194
632,0,1,40.61530369802964,4,151034.88145489796,1,0.0,0.846174075492589,34767.44726644044
699,2,0,31.140929236986253,5,131079.2558212723,1,1.0,0.0,15564.284642109516
602,0,0,53.128458605844216,9,106257.09723244987,2,1.0,1.0,122781.72461596839
684,0,0,40.50869055571333,3,0.0,1,0.8304364814288909,0.0,113155.93893961365
667,2,0,47.452237365807335,1,97577.66250995948,1,0.18258754473088945,0.18258754473088945,112505.29252320161
603,2,0,62.86482604242518,1,105679.6354223032,1,0.9332250613191283,0.9332250613191283,89714.49327641069
615,2,0,46.07542400444026,6,130062.02501095756,1,1.0,0.9383616002960173,45837.18424751831
485,0,1,54.343374153385994,3,0.0,1,0.9141564616535012,0.08584353834649883,108345.34618767476
574,0,1,40.092842024720206,2,120824.08017575882,1,0.5464210123601028,0.0,162472.16527455192
595,0,0,54.7385057513994,6,0.0,1,0.35621131725386923,1.0,13083.240906322904
689,1,0,28.152728961574194,4,95312.0961084123,1,1.0,0.0,6140.096661413992
694,2,0,39.6700344955868,1,124429.4521795015,1,1.0,0.0,116571.66370789894
757,0,0,48.43445833654259,0,0.0,1,1.0,0.0,53155.971563159306
537,1,0,49.01684634021224,4,153203.828813458,1,1.0,0.0,101663.25789711547
625,1,0,55.15286090430117,5,104979.89974837659,1,0.8152860904301168,0.8152860904301168,87266.37511989086
592,1,0,49.95480028031657,4,130465.44291240093,1,0.3954800280316568,0.0,185572.13704835443
709,1,0,38.445100916375154,5,140879.143910024,1,0.8253499345446319,1.0,112435.5674978206
629,2,0,52.96571371391407,8,167589.54273450203,1,0.15120874722415945,0.0,92127.34426308022
736,0,0,47.38555902300479,2,114980.07713601709,1,0.7018051221244012,0.0,190006.17186769197
783,0,0,46.81004954889183,4,0.0,2,0.59856435015831,0.59856435015831,123821.28805349224
668,0,0,53.96019713201279,4,124166.2149852119,1,0.4971569380009132,0.0,181212.39103856235
421,0,1,33.77823116390989,6,125804.03902620017,1,0.051882077593992215,0.0,66230.42102384703
650,1,0,30.884467438982334,2,36057.98188009947,1,1.0,0.0,103288.18425778596
649,0,1,49.89109608699807,5,59572.88437886277,1,0.5272259782504833,0.0,167987.16850761382
566,0,0,57.474020062339136,5,95908.89706235242,2,1.0,0.0,108742.09086920288
582,0,1,42.15812656963307,7,133240.54850366345,1,0.8418734303669317,0.15812656963306826,101136.95964879925
674,1,1,46.77053269453671,5,153641.42857884828,1,1.0,0.6614733652731642,125811.20157785802
616,0,1,60.85641877883627,8,0.0,1,1.0,0.0,150214.6368355644
495,2,0,40.45337233022447,6,118052.83129757123,1,1.0,0.0,41656.837313820644
585,1,1,30.18891556382703,7,0.0,1,0.5314859273045048,0.0,94818.26551032167
539,1,1,41.71866245850945,1,95433.5796462634,1,0.0,0.8718662458509447,199049.19239242125
673,2,0,39.50100465841762,7,114638.96739066836,1,1.0,1.0,106037.78796123032
582,2,0,44.11158231313324,3,112057.4823296016,2,1.0,1.0,104717.59496873921
693,2,1,33.59098529775184,3,88399.40863996196,1,0.1477463244379611,1.0,187152.81428015366
659,0,1,45.29377937926925,5,68918.00121605035,1,1.0,0.0,128632.47131927602
804,2,0,35.78283100655515,2,81404.80303479618,1,0.19570775163878784,0.0,11722.573690433059
766,0,0,47.72150222417244,4,177971.37692189074,1,0.027849777582755753,0.0,50214.4306434644
667,0,0,52.76047616377825,9,113343.48278913114,1,1.0,1.0,117406.33435149278
629,2,0,60.76572915162407,1,97355.30657459205,1,1.0,0.9804774293020059,149971.74203910705
738,1,0,58.8148272363861,9,169186.75186816946,1,1.0,0.0,32146.489738080418
734,2,0,45.72051981516483,5,98518.0246133456,1,1.0,0.0,80874.14967162037
585,0,0,65.5188898053352,5,0.0,1,1.0,0.0,49582.31118173233
639,0,1,54.01936955913095,2,0.0,3,1.0,0.0,188284.47146082052
661,1,0,45.62542570925261,1,124482.37168900127,1,1.0,0.26501702837010455,115157.37326653124
514,0,0,36.77338539577645,2,80076.18303310128,1,0.11048362796806488,1.0,175062.72271576695
740,1,1,39.48314480796628,6,0.0,1,1.0,0.0,163861.80006351942
638,1,0,46.76888422841308,4,0.0,1,0.16080765712846157,0.0,36491.8407761407
658,0,0,62.71284736237607,3,88238.48755037683,1,1.0,0.34700726845828234,33492.23802388971
605,1,0,42.94085352051993,5,123440.00501467356,1,0.4977251354046126,0.4977251354046126,61494.7494605393
763,0,1,40.037229328291815,5,0.0,1,1.0,0.2785108268683275,187068.57130508492
713,0,0,51.93478963129434,2,0.0,1,0.005928215336878151,1.0,144042.35426587024
760,0,0,38.22267773380462,4,131246.39268318334,2,0.5924407553984594,0.4075592446015406,86675.05279220952
716,2,0,62.558498158867785,2,132396.4212953849,1,1.0,0.8474061349292366,96026.45134699397
746,0,0,50.93270191802917,4,0.0,1,1.0,0.0,136769.46139417193
746,1,0,59.241974504619584,9,169090.88232507673,1,1.0,0.0,31893.677135482983
592,1,0,38.2659640041087,2,154290.9752860662,1,0.42087724974320617,0.5791227502567938,2482.1450481885445
613,2,0,66.36077563399462,5,114247.43368062566,1,1.0,0.0,108869.47328664284
569,0,0,44.89269878962933,8,23985.492324230385,1,0.0,1.0,169790.09418550748
670,0,1,62.34596047105862,7,0.0,1,0.79395143978711,0.79395143978711,198432.3032175665
796,1,0,56.1146889190278,7,111777.76946381872,2,0.8524481531713001,0.0,140310.05903888686
790,0,0,48.766425311327474,4,0.0,1,1.0,0.7969477555752249,68971.55271462056
804,0,1,45.74842951019005,8,180062.75251471341,1,0.9371073775475132,0.06289262245248683,13648.794629950677
705,2,0,48.92562452748763,5,94548.58395296504,1,0.31341349788556705,0.0,70681.28471123864
525,0,0,51.50314618870213,9,0.0,2,0.6335430792468086,0.6335430792468086,169793.28634833117
721,0,0,47.90734011383516,3,109161.91802257653,1,0.7557912428853023,0.0,27009.210597727902
748,0,1,36.5698652994554,6,136610.03230535946,2,1.0,0.9643834187840377,26533.951587073017
667,0,1,42.0,7,186536.65600483934,1,0.8854547004135177,0.8854547004135177,32494.708876112618
545,0,1,47.11368975359525,5,0.0,1,0.6856149589325415,0.6856149589325415,190383.89181413184
557,1,1,37.05062713859429,3,145701.2584411628,1,1.0,0.0,56792.42773514566
602,0,1,47.86310870235823,0,118992.39516943063,1,0.7338416139488235,0.0,77358.14541607512
590,1,0,46.06391462658563,3,131471.9302744908,1,1.0,0.0,165900.7408759883
575,0,0,43.85680360164149,7,105869.0495331629,1,0.1746220221310283,1.0,68192.31892595378
668,1,0,44.23251744789253,1,122345.03535384449,1,0.01291763599402973,0.0,68605.12173597835
525,0,0,53.46697003251542,4,64468.77195852023,1,0.5568805901479658,1.0,59133.404760996455
711,0,0,36.82926877499991,7,56360.441885602304,2,0.27804874833333926,0.27804874833333926,95056.74522355486
580,0,0,48.398565961600056,7,0.0,1,1.0,0.0,149914.16907818022
541,2,0,43.319478690465566,3,122669.52533684968,1,0.829869672616391,0.0,28271.40584030388
760,1,0,35.428676326655484,5,106041.88495013776,1,0.23811272110924753,0.7618872788907525,137321.34858509072
668,0,1,52.86737008911384,2,0.0,1,1.0,0.0,149665.84456529462
690,0,0,56.87705687050241,2,0.0,1,1.0,0.0,179801.61174762849
734,0,0,51.92019230921031,9,0.0,1,0.9733974364034361,0.9733974364034361,25021.865499560325
737,2,0,45.13226121723069,2,100027.53697458976,2,1.0,1.0,73007.44740106659
708,2,0,37.00042391919542,6,114669.32192006739,1,1.0,0.7857445656568156,195530.96377353382
642,1,0,45.02264904647707,3,126298.26485707646,1,0.0,1.0,132528.78885527106
616,0,1,55.699112305730154,7,0.0,3,1.0,0.7849556152865075,13716.454994433661
483,2,0,42.92746156221606,5,110316.49044266448,1,1.0,0.0,5126.937494501107
589,0,0,45.27668350116218,8,0.0,2,0.36165824941891034,0.36165824941891034,123323.64907349946
652,1,0,41.23652952978878,5,118648.29314700334,1,0.6545661912235982,0.0,132756.1239430876
569,0,0,52.12778438314371,2,45320.0921466841,1,1.0,0.9540939149023007,40116.60370842615
779,0,0,41.396137715305514,7,143977.28989715117,1,1.0,0.0,89583.48546677735
533,0,0,50.96364852846307,7,0.0,2,0.19636485284630656,0.8036351471536934,88045.2792005319
672,2,0,48.03721273330419,6,115806.29349951456,1,0.46839925098210655,0.5316007490178934,42943.95754593788
715,0,0,56.18678080716237,8,0.0,1,0.0,0.0,85608.84439103086
712,0,0,41.893239611379784,8,166432.47934991913,1,0.4255633657183516,0.0,123045.95008333976
715,1,0,47.54948957351182,5,115403.99265569673,1,1.0,0.0,155075.80526907888
668,1,0,45.462611768850834,5,88804.48550017503,1,0.6784192517137123,0.6784192517137123,31980.02010873742
534,1,0,39.76872664504218,5,126428.64766233554,2,1.0,0.0,60862.19848916266
759,1,1,46.63613302649654,1,132361.9132550223,1,0.6060221710827565,0.39397782891724353,102041.76532319428
604,1,0,47.101859218108125,2,98594.94445760718,1,0.26531310699584143,0.0,5223.3737174793705
662,0,0,38.50469252961105,6,144414.21594216258,1,1.0,0.8317691567963169,73965.97609046464
564,2,0,48.856917703905864,5,132313.82140472173,1,1.0,1.0,160304.17896852232
781,1,0,50.74478409174982,0,132913.53183220627,1,1.0,0.0,22166.882182783065
520,1,0,55.24642904121859,3,0.0,1,0.6873724657578066,0.31262753424219336,135892.8825635944
568,1,0,52.49010981121118,1,108721.81487581917,1,0.0,0.37252745280279487,140503.50975199734
586,0,0,35.687960887146275,2,0.0,1,0.262407822570745,1.0,52380.24052814176
698,1,0,34.48752412561501,7,155668.69900652926,1,0.24027867131907465,0.7597213286809253,101153.2094645129
519,2,1,33.75340470383799,8,125570.48952235315,1,0.7736473950553341,0.2263526049446659,160111.53816216977
678,0,1,37.08876725206632,3,119596.58862266212,1,0.4556163739668406,0.0,193909.4282972711
696,0,0,51.40236944104451,4,0.0,3,1.0,1.0,80159.36089045828
716,0,0,58.26480335768259,4,140262.40990118418,1,1.0,0.0,29666.122435017893
699,0,0,61.19221119952077,5,0.0,1,0.7019472001198067,1.0,13167.53462068564
617,1,1,40.149948823464904,1,120948.29738458268,1,0.16427840335212873,0.0,161817.79135115055
688,0,1,49.94703260536345,7,0.0,1,1.0,0.6882332773356494,163036.56969691603
581,1,1,38.638408895318506,3,108295.47190920658,1,1.0,0.4874173731528635,108784.86498147875
587,2,0,48.0,6,158675.98355493462,1,0.4586579594923703,0.5413420405076297,40254.89724531633
690,0,0,61.43072139609702,5,0.0,1,0.6423196509757443,1.0,13168.709879679269
735,0,0,59.03943267480399,6,0.0,1,1.0,0.0,17966.666504652883
597,1,0,49.498400539917164,5,105318.07975291314,1,1.0,0.558729443524539,127398.83563650685
617,0,0,38.375057724892606,7,140209.8293555298,2,1.0,0.624942275107395,171829.48481966386
663,1,1,30.414717062363305,0,143981.81446077305,1,1.0,0.0,8105.077327698256
717,1,1,43.964689677153466,2,97341.96706357073,1,1.0,0.9517655161423267,107478.59015565539
712,0,0,60.418453872535935,5,108023.17572061389,1,0.20922693626796596,0.20922693626796596,25437.758556748588
784,1,0,36.85248526384246,3,106714.80691810463,1,1.0,0.3739278697067838,17934.82346003924
549,1,0,44.8843783286089,3,144474.03461413953,1,0.43718738904637,0.0,101748.31816714625
734,1,0,39.09464906027284,7,130082.40343451253,1,0.04732453013642135,0.0,55545.58637280589
613,1,0,51.835088744003755,5,144724.17228392963,1,0.0,0.0,98426.7514739903
708,0,0,34.498403329776075,5,0.0,1,1.0,0.0,25636.930202203144
601,2,0,49.58671806601085,3,98339.24049138032,1,0.3102983576353767,0.6897016423646233,43479.496891467956
642,0,0,41.782216217000176,5,51878.52237464304,1,1.0,0.8521477478000117,114909.88685022791
648,0,1,46.8816282400403,3,119010.00624369545,2,0.5591858799798484,0.0,78449.75267425113
593,2,0,50.67867260417648,8,136448.52852243584,1,1.0,0.0,132070.29088015732
625,0,0,46.17228559450241,4,124606.70160062217,1,1.0,0.0,92601.46041339447
738,0,0,65.6672674533853,2,0.0,1,1.0,0.8384020440419788,146813.5090193277
596,1,0,48.75127207479484,3,155220.52852448664,3,0.11835410132658752,0.8816458986734125,191821.27870731693
603,2,0,44.23932023877904,3,112397.57816973723,2,1.0,1.0,104712.01409876774
774,0,0,53.91255326944864,9,0.0,3,1.0,1.0,49431.58007738669
710,0,0,29.916566432772548,4,0.0,2,1.0,0.5417167836137269,91837.27950025069
594,1,0,53.68110868256873,3,109496.64841780245,1,0.6594456587156382,0.3405543412843618,53610.85964263617
708,2,0,62.88794946145224,3,153007.8043639477,2,0.08554234911905878,0.0,146559.78075385545
608,2,0,62.8110226964073,7,140702.8089811637,1,1.0,0.09011363293414454,193410.61801012882
529,2,1,51.16385162495224,1,117992.19104920316,1,0.0,0.0,74658.98525110596
518,0,0,54.345944121859475,5,138153.48270473882,1,1.0,0.38318311562442486,192657.0010286994
599,2,0,51.98637178829861,5,102234.48528849914,1,0.5986371788298613,0.40136282117013866,142169.9487505079
594,1,0,33.80302557026041,6,122406.16358243072,1,0.2925404284815698,0.0,62910.173980430394
663,2,0,47.58053322611161,6,142042.6656962624,1,0.6838933547776769,0.0,49710.13990323816
499,1,0,26.924853884301363,7,172258.8355070048,1,0.0,0.7947977548207765,136960.39021034262
659,2,0,62.645702020675635,7,128894.01718933151,1,1.0,0.11285816494369716,189557.1046107104
711,1,0,49.40225717177181,0,78066.68566828643,1,1.0,0.0,41224.32651839076
714,0,0,60.58228746617627,3,140825.8721718282,1,1.0,0.0,31049.971266498404
703,0,1,43.872574019297645,3,85461.89455675974,1,1.0,0.12742598070235545,180452.47269152314
621,2,0,54.50763672265635,6,118613.43047977933,2,0.4923632773436527,0.4923632773436527,134730.86924777494
667,1,0,33.37696070069879,4,96099.08582257731,1,0.8079656892607574,0.0,5821.227861413172
529,0,0,47.94468510132971,4,157904.4361571659,1,1.0,0.0,120013.00711288239
614,2,0,52.74859191730614,8,118270.06688536912,3,0.1250782268163254,0.0,135878.237896602
548,2,1,51.70950486930002,5,121013.95874307097,1,1.0,1.0,41629.017908870956
773,0,0,45.15547113768287,7,118181.61120776516,2,1.0,0.2815096207723755,162248.6142664875
657,2,0,58.26729889890776,8,92132.14140523391,1,0.24423370036407854,0.0,28276.224562036943
623,2,0,55.87049670146103,3,140757.13780637534,1,1.0,0.43964802598003816,191234.2727386965
578,2,1,62.369573696152486,3,148790.92288184282,1,1.0,0.0,69364.75762054324
410,1,0,48.849699253085944,5,162030.16604393529,1,0.5205705442991734,0.4794294557008266,169631.48953807453
588,2,0,35.082282579879966,6,130874.27285999202,1,0.6082282579879968,0.39177174201200315,9646.920350319413
674,2,0,41.616978159315536,5,104443.47085985048,1,1.0,0.42287773008555785,132792.5087657994
743,0,1,30.14197932439125,6,0.0,1,1.0,0.0,20245.58815273064
597,0,0,47.268183890159676,7,132544.56660315773,1,1.0,0.634091945079839,132423.05104605888
605,0,0,36.23033445939951,1,155644.82668645997,1,0.9846443693733663,1.0,192380.51950271355
635,0,0,44.180102909168035,3,128149.83637622828,2,0.13826534387687106,0.13826534387687106,113363.03717943143
679,2,0,48.15684410715734,3,126476.72923570934,1,1.0,0.0,138922.17076526454
532,0,0,47.646953259579604,2,104450.45161854813,2,1.0,0.0,128778.47182152637
688,1,1,45.40777631483282,5,128870.46536853812,2,0.5829467962970794,0.5829467962970794,184266.7312679775
507,1,0,44.31038713634135,3,117756.71641309463,1,1.0,0.33620160795733167,87386.76447741108
725,1,0,43.24570151366806,8,155756.3061220656,1,0.48982806054672245,0.5101719394532775,88996.93368481977
672,2,0,39.23851160280555,4,108200.37785245478,2,1.0,0.4825674401870369,61951.76010900796
708,0,0,47.45884793717412,6,108566.76783262473,1,1.0,0.0,27974.897498137445
760,1,0,59.94189622712994,9,168933.79089378833,1,1.0,0.0,31479.419465021652
678,1,0,40.21731595354287,4,95120.54835250111,1,0.9275613488190422,1.0,116703.97033606478
640,2,0,44.61503391699192,4,134479.56126048492,2,1.0,0.692275810635629,85769.47161364595
660,0,1,49.43768505326666,2,147777.7339494693,1,0.0,0.0,156730.81191743672
610,1,0,47.35905889615441,3,132626.3399112274,1,0.16023527596139708,0.16023527596139708,35853.9974693108
741,1,1,55.00282974857428,4,155194.68042035052,1,0.0,1.0,121191.40199083884
743,2,0,43.096524516555036,2,100256.70130908246,2,1.0,1.0,73139.76883251285
734,2,0,53.65120403594296,8,133030.16097005317,1,0.6422150741582338,0.0,170144.6669575771
650,0,1,34.41633181485203,0,181883.53232418763,2,0.05836681851479708,1.0,37251.33664979659
600,0,0,47.1112951800309,3,0.0,1,0.0,0.7111295180030899,152302.25202870145
519,0,0,46.452340018644364,4,0.0,1,0.29563833177963617,0.7043616682203638,146217.7464635559
666,0,0,44.0,4,0.0,2,0.5810464912839151,0.0,102744.79135343633
489,0,1,45.88459158728512,8,145017.90758011665,1,1.0,0.0,61486.35987885237
704,1,0,47.80082281807824,4,135514.7322562071,2,0.8118131069457786,0.8118131069457786,151913.47785037744
788,1,0,36.25816728627134,6,98957.49673492022,1,0.25816728627134033,0.7418327137286597,26459.095640832056
652,2,0,53.79487091044578,7,104654.84242805638,1,0.7369963117270224,1.0,26393.58985427169
605,1,0,46.35604064858454,6,87553.39232283672,1,1.0,0.17802032429227033,120292.54711299247
616,2,1,28.733606540845717,7,108782.41544537769,1,0.0,0.0,179181.98261035976
663,0,0,48.559677605747204,8,0.0,1,1.0,1.0,147039.03597383262
751,0,0,35.09476655271988,9,0.0,1,1.0,0.0,19618.309366652666
643,0,0,48.458559964055134,3,93607.22037209665,1,0.0,1.0,139062.41693493119
688,1,0,33.85766039704226,2,152651.96347527552,1,0.8576603970422565,0.0,176355.69866081374
521,2,0,42.87013204385759,4,109710.35980497164,1,1.0,0.0,42711.65845882407
623,2,1,42.97094612683552,2,96293.920032367,1,1.0,0.0,38347.04836835541
637,2,1,40.74819706842342,9,154071.02292534977,1,1.0,0.8931147045109394,124960.70705297304
716,0,0,46.0,1,0.0,2,1.0,1.0,177428.67721899867
783,1,0,54.85255492616787,2,0.0,1,0.8360792751668383,0.8360792751668383,25328.340341968127
722,0,0,47.776709219536244,8,0.0,1,1.0,1.0,117969.15827243436
765,1,0,35.86044892236806,8,130144.82617822873,2,0.0,0.0,54657.075927798
630,1,1,46.04511587860146,3,0.0,1,1.0,0.04511587860145949,5549.505666255334
734,0,0,52.00161510756288,8,123836.46572178825,2,0.06655899282914157,0.9334410071708584,170513.8846278984
723,2,0,49.70548954857863,4,96948.61149710664,1,1.0,0.0,76489.10821547543
632,1,0,62.39247019749865,4,84697.85224870167,2,0.254135761634667,0.0,194429.38292904207
691,0,0,55.0,3,44136.11115463485,1,0.7946805755108072,0.20531942448919283,66208.40242976042
502,2,0,54.23420398149327,3,112415.10784964485,2,1.0,0.0,197174.92735821602
